Average grade,Number of projects,Number of previous internships,Number of hackathons,Number of published research papers,Number of programming languages known,Did sports at university,Has previous google internship,University ranking,Number of programming competitions won,Number of programming competitions participated in,Hired
56.71997009050175,0,0,0,0,1,False,False,0,0,0,False
50.04693116077686,0,0,0,0,0,False,False,52,0,0,False
82.11802446088112,1,0,0,0,0,False,False,31,0,0,False
70.74862153591098,4,1,3,0,6,False,False,105,0,0,False
79.18371238958238,1,0,0,0,0,False,False,17,0,0,False
54.64884868005235,7,1,1,1,6,True,False,76,0,1,False
81.84344744024301,2,1,0,1,6,False,False,0,0,0,False
87.20024647511535,0,0,1,1,3,False,False,0,0,0,False
62.52848380553235,4,0,0,0,1,False,False,35,0,0,False
55.93066800921429,0,1,1,0,0,False,False,5,0,0,False
63.38651258525142,3,0,0,0,0,False,False,60,0,0,False
70.77673245730527,2,2,0,0,0,False,False,127,0,0,False
63.66972281717601,0,0,0,0,0,False,False,18,0,0,False
64.4928204063396,2,0,0,1,2,True,False,82,0,0,False
81.05261241832346,3,0,1,0,3,False,False,140,0,1,False
72.57647656715397,0,0,0,0,2,True,False,91,0,0,False
74.56599317384882,0,0,0,1,0,True,False,0,0,0,False
57.624610049162165,1,0,1,0,3,True,False,0,0,1,False
69.65743296933536,0,1,0,0,2,True,False,0,0,0,False
44.74698983926595,2,0,0,0,0,False,False,14,0,0,False
82.57655688233908,0,0,0,0,0,False,False,26,0,0,False
50.98044669307903,0,1,0,0,4,False,False,52,0,2,False
79.98363125997193,1,0,1,0,1,False,False,30,0,1,False
69.59027337274193,5,2,2,0,2,False,False,97,0,2,False
42.96868548935774,0,0,0,1,6,True,False,16,0,0,False
43.96009678561207,0,0,0,0,0,True,False,89,0,0,False
69.46213906882546,1,0,1,0,0,False,False,0,0,0,False
71.55312422224442,0,0,1,0,0,True,False,70,0,3,False
67.86110333637853,1,0,0,0,2,False,False,37,0,1,False
59.55264271920419,2,1,0,0,0,False,False,72,0,0,False
73.16271250441687,1,1,1,0,2,False,False,23,0,1,False
39.911497283227476,1,1,1,1,0,True,False,31,0,0,False
31.765111703256675,3,0,0,0,0,False,False,4,0,0,False
50.952874840408306,0,0,0,0,0,True,False,27,0,1,False
45.23408306077325,0,0,0,0,0,True,False,99,0,0,False
44.92579146720126,2,1,2,0,3,True,False,11,0,0,False
50.52575885965012,5,0,0,1,0,False,False,33,0,0,False
65.90411335285951,0,0,1,0,0,False,False,9,0,1,False
45.67140920216812,11,0,3,0,3,False,False,101,0,1,False
57.57705969223315,0,3,0,0,4,False,False,65,0,1,False
52.798771087934,0,1,1,0,0,False,False,0,0,0,False
95.35094215107938,1,1,2,0,1,False,False,0,0,0,False
56.10592832337691,1,0,1,0,0,False,False,148,0,1,False
70.32759325718342,1,0,3,0,2,False,False,9,0,0,False
73.27829452682204,0,0,0,0,0,True,False,98,0,2,False
82.89633165625789,2,0,2,0,2,False,False,62,0,1,False
30.36825068687925,0,0,0,1,0,True,False,0,0,0,False
68.14162893857376,1,0,0,0,0,True,False,22,0,0,False
67.99347964424015,0,1,1,0,0,False,False,5,0,0,False
91.42349301811933,4,1,2,1,2,True,False,18,0,0,False
75.92318473346606,0,0,0,0,0,True,False,0,0,0,False
83.5958588630198,3,0,0,1,0,True,False,62,0,1,False
39.685191503440976,2,0,0,0,1,False,False,0,0,0,False
59.35358565509715,7,0,2,0,7,True,False,178,0,2,False
69.94625521149102,0,0,0,1,0,True,False,0,0,0,False
87.61503201868834,0,0,0,0,1,False,False,0,0,0,False
85.26689112856523,4,1,0,1,0,True,False,11,0,0,False
96.73827686754711,0,0,0,0,0,False,False,9,0,2,False
55.666968398300504,0,0,0,0,0,False,False,80,0,0,False
51.62214819554022,0,0,1,1,0,False,False,0,0,0,False
68.4903899024245,3,1,1,0,6,False,False,0,0,1,False
61.62864728769221,0,0,2,0,1,False,False,68,0,0,False
60.30297657073874,3,1,2,0,2,False,False,109,0,1,False
60.41684360624589,0,1,0,0,0,True,False,0,0,0,False
42.56949865602156,4,2,1,0,8,False,False,152,0,0,False
63.2603179461041,2,0,1,1,0,True,False,0,0,0,False
59.96248332020162,2,0,0,0,0,False,False,30,0,0,False
59.48780188142372,1,2,1,0,1,False,False,132,0,2,False
76.40358338184402,0,0,0,0,3,True,False,36,0,0,False
70.42821353033368,3,1,0,2,6,False,False,75,0,0,False
50.236324923472324,0,0,0,0,0,False,False,0,0,0,False
50.14124170659876,3,0,0,1,2,False,False,0,0,0,False
44.07386415909491,0,0,1,0,0,False,False,81,0,0,False
58.52453949246032,3,1,0,0,3,True,False,17,0,1,False
44.81048723521602,0,0,0,0,0,False,False,10,0,1,False
40.33028747519113,0,0,0,0,0,False,False,0,0,0,False
69.83486566325763,0,0,0,0,0,False,False,14,0,0,False
91.89157848293422,4,0,2,0,3,False,False,96,0,1,False
99.3012675767628,3,3,1,0,4,False,False,2,0,2,False
50.9085317447142,0,0,0,0,2,False,False,67,0,0,False
38.47418666165146,0,0,1,0,0,True,False,0,0,0,False
49.1503214699232,2,1,2,0,2,False,False,0,0,0,False
75.10324528030472,1,1,0,0,0,False,False,0,0,0,False
49.47262965196292,0,1,0,2,4,True,False,94,0,2,False
84.68244239344106,0,0,0,0,0,True,False,62,0,0,False
45.56396863827008,0,0,0,0,0,False,False,66,0,1,False
59.029798239304526,0,1,0,0,2,False,False,0,0,0,False
39.62730144008296,5,2,2,0,4,False,False,176,0,1,False
78.84406218370178,0,0,0,1,0,False,False,122,0,1,False
67.24757297389768,1,0,0,1,2,False,False,0,0,0,False
70.7582411171786,4,0,1,0,6,True,False,153,0,2,False
61.926485952135494,0,0,1,1,0,False,False,0,0,0,False
68.23622065430803,3,0,2,0,2,False,False,0,0,0,False
36.78356562625958,0,0,0,0,0,False,False,3,0,0,False
65.0660667821917,0,0,1,0,0,True,False,40,0,0,False
89.27738005808052,8,3,2,1,6,True,False,171,0,2,False
61.646423304307845,0,0,1,1,2,False,False,20,0,0,False
93.41133940557333,0,0,0,0,4,True,False,106,0,2,False
57.9049120389862,3,0,0,0,1,False,False,0,0,0,False
53.33530369226979,2,0,0,0,3,True,False,0,0,2,False
80.77617475125771,7,2,1,1,4,True,False,66,0,3,False
73.95086749195204,5,1,1,0,0,False,False,145,0,1,False
72.94245001538214,3,2,4,0,8,False,False,205,0,1,False
85.44499173626753,5,3,3,0,5,False,False,135,0,3,False
72.76610832128657,1,1,0,0,1,False,False,22,0,0,False
74.55940681627082,0,1,0,0,0,False,False,7,0,1,False
71.84867139057303,5,3,2,1,1,False,False,0,0,3,False
35.06172431165389,0,0,1,0,0,False,False,116,0,0,False
54.056342911336245,0,0,0,1,0,True,False,0,0,1,False
34.66796948816233,1,0,1,0,5,True,False,71,0,0,False
61.623830099721836,0,0,0,0,2,True,False,27,0,1,False
42.535272455598445,0,0,0,0,2,False,False,0,0,0,False
40.83333048983387,1,1,1,0,0,False,False,102,0,1,False
49.756523649306935,3,0,1,1,0,False,False,92,0,0,False
59.31679740425323,1,0,0,0,4,True,False,62,0,1,False
62.767530381731184,0,0,0,2,1,True,False,28,0,0,False
54.559805431683515,1,0,0,0,0,False,False,5,0,0,False
78.71535670147746,0,0,1,0,1,True,False,0,0,0,False
58.682320555834266,0,1,1,0,0,False,False,60,0,1,False
63.55330864017651,1,0,0,1,4,False,False,0,0,1,False
88.37943412380079,3,0,2,0,7,True,False,89,0,1,False
43.515490280758556,0,2,1,1,6,True,False,40,0,0,False
46.47761954262759,0,0,0,0,0,False,False,0,0,1,False
35.76819599973234,4,0,1,0,1,False,False,112,0,1,False
36.31530494779909,0,0,0,1,3,False,False,0,0,1,False
59.69037915616894,1,0,0,0,0,False,False,11,0,2,False
72.06267325468292,3,0,1,0,1,True,False,18,0,2,False
65.88566609121534,0,0,0,0,2,True,False,0,0,0,False
52.851094124357424,0,0,0,0,0,False,False,0,0,1,False
65.28302995558441,0,0,1,0,4,False,False,91,0,0,False
90.40690985627023,8,4,1,0,7,False,False,76,0,1,False
73.01671810628598,0,0,0,0,2,False,False,9,0,0,False
63.712117735494,0,0,0,0,3,True,False,41,0,0,False
61.320490726755935,1,0,0,0,0,True,False,0,0,0,False
63.728360225306034,0,0,0,0,0,True,False,41,0,0,False
52.83076985317994,0,1,0,1,0,True,False,33,0,1,False
68.21940868140153,0,0,0,1,0,True,False,0,0,0,False
60.88004261246951,2,2,0,0,2,False,False,66,0,2,False
56.55620994111543,2,0,0,0,0,False,False,23,0,0,False
67.35793252180652,5,1,2,0,1,False,False,54,0,2,False
42.32332995883137,1,0,0,0,8,True,False,78,0,0,False
60.30958823311561,5,1,0,0,0,False,False,9,0,0,False
80.69198226391495,2,0,0,0,0,False,False,0,0,0,False
75.41176074743096,5,2,2,0,8,False,False,128,0,1,False
49.18398811968889,0,1,1,1,3,False,False,58,0,2,False
35.04817446087789,1,0,0,0,1,False,False,0,0,0,False
68.71279689703573,0,1,0,0,0,False,False,0,0,0,False
57.794734368572186,0,0,0,0,0,False,False,47,0,0,False
47.191514955837306,0,0,0,0,0,False,False,40,0,0,False
73.08879623764638,0,0,0,0,0,False,False,36,0,0,False
69.48149661789562,3,0,0,0,2,True,False,0,0,0,False
73.87730322015804,0,0,0,0,0,True,False,78,0,1,False
71.82821643521686,0,1,1,0,0,True,False,78,0,0,False
27.365301240933405,0,1,0,1,2,False,False,0,0,0,False
59.45063344027631,0,0,0,0,1,False,False,0,0,0,False
64.5791931769194,0,0,0,0,2,True,False,203,0,1,False
77.60396581518364,6,2,1,0,1,False,False,93,0,2,False
61.96239761668825,1,0,2,0,0,True,False,4,0,1,False
65.20338058321875,0,0,0,0,0,False,False,2,0,0,False
86.2652259963751,4,0,0,0,2,False,False,62,0,1,False
67.78582413611781,2,0,0,0,1,False,False,0,0,0,False
53.58634967570459,0,0,0,0,0,False,False,29,0,0,False
69.02522603329754,3,1,0,1,3,False,False,30,0,1,False
53.73508214257932,6,3,2,1,3,False,False,56,0,1,False
58.51868883012763,0,0,0,1,0,False,False,3,0,1,False
72.09885954073033,6,0,1,0,5,False,False,62,0,1,False
63.40544473667547,1,0,1,1,0,True,False,11,0,0,False
62.148252274556576,5,1,0,0,0,True,False,0,0,1,False
84.59487221477835,0,0,0,0,0,False,False,0,0,0,False
72.98135501767649,3,2,2,0,6,False,False,40,0,1,False
43.48412465596786,1,0,0,2,0,False,False,6,0,0,False
55.6040553611374,0,0,0,0,0,False,False,0,0,0,False
61.743156554032346,1,0,0,0,3,False,False,0,0,1,False
59.901077097364414,0,0,0,0,0,False,False,0,0,1,False
72.64762949659593,5,0,0,1,6,False,False,90,0,3,False
68.35887575483167,0,0,0,0,5,False,False,0,0,1,False
47.632910933450184,0,0,0,0,0,False,False,0,0,0,False
59.71556756272846,1,0,1,0,0,False,False,0,0,2,False
59.214709614874366,3,1,0,0,2,False,False,29,0,0,False
52.11434410435389,1,0,0,0,0,True,False,48,0,1,False
42.405160391821354,0,0,0,0,1,False,False,0,0,1,False
66.2469723820738,2,2,1,1,4,True,False,197,0,2,False
82.94623017747261,2,1,0,2,0,False,False,131,0,1,False
79.83728389039881,2,1,1,1,0,False,False,108,0,1,False
63.02051538966758,0,0,0,0,0,False,False,31,0,2,False
61.280433105355826,5,0,0,1,1,True,False,43,0,1,False
37.21570378521066,0,0,1,0,0,True,False,0,0,0,False
48.26251255185608,1,0,1,0,0,True,False,63,0,0,False
72.64891988879764,7,0,0,0,3,False,False,11,0,1,False
74.14585182100696,3,0,3,0,6,False,False,125,0,1,False
27.663757142015093,0,0,0,0,0,False,False,0,0,0,False
100.0,1,0,1,0,2,True,False,155,0,0,False
61.055618020746884,1,2,0,0,3,False,False,49,0,1,False
72.1412031208614,6,3,3,0,6,False,False,104,0,2,False
65.64376596016164,0,0,0,0,1,False,False,123,0,0,False
76.87329965887004,0,0,1,0,2,True,False,4,0,0,False
57.47005519613217,0,2,1,1,7,False,False,71,0,1,False
55.172677053148206,0,0,0,2,0,True,False,0,0,0,False
13.245387496214768,0,0,1,0,0,True,False,0,0,0,False
68.41710988311584,0,0,0,1,3,False,False,48,0,0,False
65.66159183421259,0,0,0,0,0,False,False,65,0,2,False
58.15109456618672,0,0,0,0,0,True,False,13,0,0,False
51.700858235758226,0,0,1,0,0,False,False,0,0,0,False
46.93594031018281,2,3,0,0,2,False,False,0,0,0,False
55.69677160580228,0,1,0,0,0,True,False,12,0,0,False
81.1863691728301,0,1,0,0,2,False,False,0,0,0,False
44.52689636254847,0,1,0,0,2,False,False,0,0,0,False
60.42515408119725,1,1,0,0,0,True,False,25,0,0,False
64.18864744664127,0,0,0,1,0,False,False,0,0,0,False
70.38522983465714,1,0,0,0,3,False,False,81,0,0,False
79.07376344561024,1,0,1,0,0,False,False,0,0,0,False
52.40815119250671,0,0,1,0,0,False,False,95,0,0,False
76.05989393029431,4,2,2,0,2,True,False,60,0,0,False
63.69758587265631,1,0,0,0,0,True,False,0,0,1,False
80.9540899330292,3,0,0,0,4,True,False,56,0,1,False
65.22323748553558,0,0,1,0,0,False,False,106,0,0,False
61.86864436277837,0,0,0,0,1,False,False,94,0,2,False
63.79340001566086,3,3,0,0,3,False,False,160,0,1,False
60.82881378975432,3,1,0,0,2,True,False,61,0,2,False
59.41190393939422,0,1,2,0,3,True,False,61,0,1,False
49.96178292377969,1,1,0,0,0,False,False,0,0,0,False
85.19856693526589,6,2,2,0,5,True,False,70,0,0,False
60.459585070912425,0,0,0,0,0,False,False,3,0,0,False
43.24881759247338,6,1,2,1,4,False,False,104,0,1,False
62.337848083427154,0,0,0,0,0,False,False,0,0,0,False
48.267950131803616,4,0,0,0,3,True,False,22,0,0,False
53.58376235863958,0,2,1,2,0,False,False,92,0,1,False
77.61382388490779,0,0,0,0,0,False,False,0,0,0,False
57.374943376630966,2,0,0,0,0,False,False,0,0,0,False
32.91487100661162,0,0,0,0,0,False,False,0,0,0,False
44.93848834180787,1,0,0,0,2,False,False,0,0,1,False
40.927518002703906,0,0,0,0,0,False,False,0,0,0,False
92.8600762075238,2,0,0,0,0,True,False,0,0,0,False
66.37206181190673,2,0,0,0,0,True,False,18,0,0,False
66.8614125191878,0,0,2,0,0,False,False,82,0,0,False
71.14812673806341,0,0,0,0,2,True,False,0,0,0,False
54.67334505453879,1,1,0,0,3,True,False,11,0,1,False
74.32428954340139,0,1,2,0,1,False,False,49,0,1,False
42.07758785180124,0,0,0,0,0,False,False,0,0,1,False
51.16269340161199,0,2,0,0,0,False,False,74,0,1,False
50.40905503292876,0,0,0,0,3,False,False,69,0,0,False
46.05802147720368,0,0,0,0,3,False,False,0,0,0,False
84.37793185244541,2,2,1,1,5,True,False,0,0,0,False
50.55683513976921,6,2,0,0,5,True,False,90,0,0,False
61.64315826315288,1,0,0,0,6,True,False,33,0,1,False
69.80353296704503,0,0,1,0,0,False,False,0,0,0,False
49.70151419203013,4,1,0,1,5,False,False,18,0,1,False
62.22388141560205,0,1,0,1,1,True,False,47,0,2,False
75.4020776898682,6,2,0,0,6,True,False,22,0,0,False
59.86095971127229,1,0,0,0,0,True,False,56,0,0,False
51.63308007832485,2,2,1,0,3,True,False,81,0,0,False
44.04203937522165,1,0,0,0,0,True,False,76,0,0,False
52.54190985972061,1,2,1,0,1,False,False,0,0,0,False
37.316407722124225,1,1,3,0,1,False,False,97,0,0,False
84.70123546643993,0,0,0,0,1,True,False,161,0,0,False
70.54441441656846,6,0,2,1,3,False,False,72,0,0,False
67.53077110913316,1,0,0,0,1,True,False,18,0,1,False
60.05399917445423,0,0,0,0,0,False,False,0,0,1,False
88.7021784687914,1,1,3,1,11,False,False,130,0,1,False
52.55261799290238,0,0,0,1,0,False,False,0,0,1,False
57.67694022921,0,1,0,0,0,True,False,4,0,1,False
57.521224758602685,0,0,1,0,0,False,False,51,0,0,False
45.79747004408838,3,1,0,1,1,False,False,76,0,0,False
65.15889594454272,6,1,0,1,5,False,False,199,0,3,False
84.68676605094883,1,0,0,0,3,True,False,71,0,0,False
51.759374481913284,2,0,0,0,3,True,False,34,0,0,False
53.92060648144011,4,2,1,0,0,False,False,12,0,0,False
59.062740334368925,3,1,0,0,1,True,False,35,0,0,False
55.576869372821534,0,0,0,2,0,True,False,0,0,0,False
72.14773717353579,3,0,0,0,0,False,False,33,0,1,False
68.17734704963179,0,0,0,0,1,False,False,0,0,0,False
68.06024626511793,0,0,0,0,0,False,False,54,0,0,False
57.270756589881884,10,2,3,2,9,False,False,188,0,1,False
69.50389481269374,3,0,0,0,1,False,False,71,0,0,False
51.80796848667083,1,0,1,1,2,False,False,0,0,0,False
62.47261967999768,5,4,1,1,7,False,False,117,0,2,False
49.073493847224114,0,0,0,0,0,False,False,42,0,0,False
43.15276804662748,0,0,0,0,1,False,False,13,0,0,False
50.92583655268794,0,0,2,0,0,False,False,13,0,0,False
67.62108635529893,0,0,0,0,2,False,False,96,0,0,False
70.36756337265676,2,0,0,0,4,False,False,38,0,0,False
79.31938127015465,2,0,0,0,0,True,False,0,0,0,False
65.05721382876727,4,1,2,0,6,True,False,165,0,3,False
63.868639569229686,0,1,0,0,0,True,False,0,0,0,False
62.75689040463995,1,0,0,0,0,False,False,0,0,0,False
63.83160510121862,0,0,0,0,1,True,False,6,0,0,False
57.742914601928604,0,0,0,0,0,True,False,0,0,0,False
75.19930283831265,4,2,2,0,3,False,False,69,0,2,False
46.67661811871879,0,0,1,0,0,True,False,26,0,0,False
61.76846805199477,1,0,1,0,0,True,False,29,0,0,False
39.78630495089788,0,1,0,1,0,True,False,118,0,0,False
74.8926698769593,0,2,0,0,1,True,False,63,0,0,False
67.80020531580857,3,1,0,0,2,False,False,22,0,2,False
77.96615135760747,0,0,0,0,0,False,False,25,0,0,False
69.95205101830003,3,1,1,2,1,True,False,98,0,1,False
75.08459034753183,0,0,0,0,2,False,False,55,0,0,False
38.85263910932166,4,3,1,0,6,True,False,0,0,1,False
59.00848715714958,0,0,0,0,1,True,False,4,0,0,False
58.86861843355144,7,2,1,2,7,True,False,97,0,1,False
66.14053998603359,0,0,1,0,0,True,False,50,0,0,False
80.17891740137163,2,2,0,0,2,False,False,38,0,1,False
83.27861970138825,3,0,1,2,6,False,False,151,0,2,False
65.857439108508,1,1,0,1,3,False,False,147,0,1,False
69.18608010032204,3,1,1,0,4,False,False,62,0,1,False
55.407879639440516,0,0,0,0,0,False,False,21,0,0,False
75.98660904670957,1,0,0,0,4,False,False,18,0,1,False
40.59639867916357,0,1,0,0,0,True,False,29,0,0,False
25.368823335961658,5,0,3,0,3,False,False,1,0,0,False
56.05196564126232,1,0,0,0,1,False,False,0,0,0,False
53.249505667063794,0,0,0,0,0,True,False,99,0,0,False
54.44700732310203,4,0,0,0,0,True,False,40,0,1,False
61.09210924358985,0,1,1,2,0,False,False,0,0,0,False
92.86586238992719,9,3,4,3,10,True,False,214,1,5,True
73.26335861539731,0,0,0,0,0,True,False,0,0,1,False
51.402598193038216,3,0,1,0,4,False,False,137,0,0,False
62.59161953064676,0,1,0,0,0,False,False,0,0,0,False
71.87562875494548,0,0,1,0,2,False,False,0,0,1,False
25.682585779771195,0,1,0,0,0,True,False,84,0,1,False
66.60581338737275,1,0,2,0,5,True,False,4,0,0,False
80.990560662637,3,2,1,2,5,False,False,173,0,1,False
68.79541124247453,1,0,0,0,2,False,False,12,0,1,False
67.55489553846795,0,0,0,0,2,False,False,1,0,0,False
51.35113665523393,1,0,1,0,2,False,False,0,0,0,False
66.05346686282178,0,3,3,0,3,False,False,113,0,2,False
83.40751620555321,4,1,2,0,5,False,False,50,0,2,False
75.24979607371438,0,0,0,0,0,True,False,0,0,1,False
67.13221571186982,0,1,0,0,3,False,False,0,0,0,False
61.48616880953988,0,0,0,0,0,False,False,30,0,0,False
55.23297454464136,0,2,0,0,4,False,False,62,0,0,False
73.0335328656659,0,0,1,0,0,False,False,55,0,0,False
43.97837913176552,0,1,0,0,0,False,False,0,0,0,False
73.39487241602637,2,0,2,0,3,True,False,0,0,0,False
50.36736090419881,0,0,0,0,0,False,False,18,0,0,False
81.58514337722491,1,0,0,0,0,True,False,0,0,0,False
59.46398992824643,0,1,0,1,2,False,False,0,0,0,False
46.12228372232223,0,0,0,0,1,False,False,0,0,0,False
60.9374953687908,1,0,0,0,2,True,False,43,0,2,False
64.0961895522979,1,0,1,0,5,False,False,1,0,0,False
76.29326809043899,5,2,2,0,0,True,False,141,0,2,False
84.47488725159853,3,1,2,1,3,False,False,27,0,0,False
46.47932281648343,0,1,0,0,6,False,False,0,0,0,False
73.74266108849373,0,1,0,0,1,True,False,0,0,2,False
57.78476677453726,0,0,0,0,0,True,False,12,0,0,False
58.548140399617466,5,2,0,0,2,True,False,42,0,2,False
42.25401133962918,0,0,1,0,0,False,False,0,0,0,False
78.0486373442352,0,0,3,2,4,True,False,59,0,1,False
83.78314830027206,1,2,0,1,1,True,False,1,0,0,False
50.07697083024463,0,0,0,0,0,True,False,0,0,0,False
97.87520800471566,1,0,0,0,0,True,False,0,0,0,False
89.08806938418226,9,0,0,0,5,False,False,7,0,2,False
60.04353094875677,2,1,1,0,1,False,False,95,0,0,False
66.14693157286439,4,0,0,0,0,False,False,41,0,2,False
49.76934778794412,0,0,0,0,0,False,False,119,0,0,False
62.02077413720493,2,2,0,0,1,True,False,4,0,1,False
100.0,4,3,2,0,3,True,False,115,0,3,False
46.82856662411575,2,2,0,0,4,False,False,89,0,1,False
84.97206467320032,5,1,2,0,3,False,False,108,0,1,False
41.542760126515304,0,0,0,0,1,False,False,0,0,1,False
100.0,1,0,1,0,1,False,False,144,0,1,False
90.69503086300371,3,1,2,1,6,False,False,77,0,2,False
59.50186325734883,3,1,1,1,7,False,False,86,0,0,False
51.986748920090946,5,1,0,0,1,False,False,108,0,1,False
59.61470342588029,0,0,0,0,0,False,False,0,0,0,False
87.12595255350712,0,0,0,1,1,False,False,0,0,0,False
91.52262817271955,0,2,2,0,0,False,False,126,0,0,False
89.69293136606059,7,3,3,0,7,False,False,177,0,2,False
75.82266286223346,5,2,3,0,5,True,False,0,0,0,False
62.556081659250225,0,0,0,0,0,False,False,97,0,0,False
54.970660976508,1,0,0,0,0,False,False,72,0,0,False
58.113952141166024,3,0,0,0,0,True,False,0,0,0,False
84.8244748967017,8,1,2,0,7,True,False,160,0,2,False
66.64497306003858,2,2,0,1,3,True,False,135,0,1,False
60.44586032748407,0,1,0,1,2,True,False,0,0,0,False
34.881396292980085,0,0,0,0,3,False,False,13,0,0,False
57.81567740391088,0,0,0,0,2,False,False,16,0,1,False
60.838260786158955,2,1,0,0,1,False,False,12,0,0,False
56.32771934882679,4,2,0,0,4,False,False,49,0,0,False
94.34499880741805,0,1,1,0,0,False,False,19,0,0,False
96.08484622862508,0,1,0,0,2,True,False,1,0,0,False
57.63584388357929,0,1,0,0,0,False,False,0,0,0,False
74.28488679813415,0,0,0,0,0,False,False,1,0,0,False
82.32937878356408,1,1,1,0,0,True,False,63,0,1,False
81.7342676649882,0,0,1,0,1,True,False,89,0,0,False
85.63164929319923,0,2,0,1,0,False,False,68,0,0,False
68.86892388560834,7,1,1,0,2,True,False,76,0,3,False
56.07092314673829,0,0,0,0,0,True,False,128,0,0,False
63.21286432859307,0,2,1,0,2,True,False,127,0,2,False
43.8771092819841,0,0,0,0,0,False,False,5,0,0,False
84.521420951034,0,0,0,0,0,False,False,0,0,0,False
74.01789437104466,4,2,3,1,1,True,False,126,0,4,True
25.42543530692167,3,0,0,0,2,True,False,146,0,1,False
41.46097751959387,0,0,0,0,3,True,False,0,0,1,False
43.56815697677007,0,0,0,0,0,True,False,11,0,0,False
52.02131426590902,2,2,1,0,3,False,False,97,0,2,False
40.07182608769995,6,1,0,0,3,False,False,19,0,1,False
76.62235033542679,7,2,2,1,6,True,False,73,0,1,False
55.66617457755502,4,2,0,0,1,True,False,61,0,0,False
79.28350371276717,5,2,0,0,5,False,False,73,0,2,False
67.67109395893695,4,1,0,0,0,True,False,88,0,0,False
81.00132850202343,8,3,2,0,7,True,False,178,0,2,False
69.75346627857891,1,3,3,1,1,False,False,178,0,1,False
35.18858200684501,5,0,1,0,0,False,False,107,0,0,False
53.509369713870896,0,1,0,0,3,False,False,0,0,0,False
34.64228544296527,2,0,2,0,1,True,False,42,0,0,False
69.28666034107866,0,0,0,0,1,True,False,0,0,1,False
55.36011647049799,1,0,0,0,1,False,False,46,0,0,False
65.44240574471277,2,0,2,0,0,True,False,0,0,0,False
25.99977868108632,0,0,1,0,0,False,False,0,0,0,False
77.43953275326479,0,0,0,0,0,False,False,0,0,0,False
44.09476506686399,1,1,1,0,3,False,False,60,0,1,False
55.64756031043643,0,0,0,1,0,False,False,0,0,0,False
61.618252906946644,0,0,0,0,0,False,False,86,0,0,False
58.96828355945818,0,0,0,0,0,True,False,4,0,0,False
41.005053995086065,2,0,1,0,2,True,False,0,0,0,False
73.95969099500134,1,2,2,0,2,False,False,118,0,0,False
57.519393505529806,0,0,0,0,0,True,False,0,0,1,False
50.28265712025725,6,1,3,0,5,True,False,167,0,2,False
86.6554081703286,2,0,0,0,3,False,False,42,0,0,False
39.90280288191954,3,0,2,1,0,True,False,66,0,0,False
79.09982954919079,7,0,2,0,3,True,False,39,0,2,False
43.85362303068952,2,0,0,0,0,True,False,110,0,0,False
71.71372095836071,0,0,0,0,0,False,False,0,0,0,False
73.23969622238462,0,0,0,0,0,False,False,15,0,0,False
65.8995409152224,0,0,0,0,2,True,False,81,0,0,False
46.70144555414191,4,0,0,0,0,True,False,0,0,0,False
73.61409899665972,2,3,1,0,8,True,False,137,0,1,False
45.21562804274265,5,2,1,1,7,False,False,66,0,0,False
70.21860687651343,1,0,0,1,0,True,False,0,0,0,False
71.18384991462668,2,0,0,1,2,True,False,2,0,0,False
62.52492045229475,4,0,0,0,5,True,False,0,0,1,False
82.11388077813734,1,2,0,0,0,True,False,88,0,0,False
55.32576440088264,3,1,0,2,4,False,False,0,0,1,False
80.89625815189375,0,0,1,0,0,True,False,0,0,0,False
59.47120816487662,4,1,1,1,5,False,False,48,0,3,False
54.74767732369377,1,1,1,0,3,True,False,48,0,0,False
49.00308923595114,0,0,1,0,0,False,False,6,0,0,False
75.62677371486544,0,0,1,0,0,False,False,0,0,0,False
58.06199040688268,5,0,0,0,0,False,False,56,0,0,False
88.1135291569674,0,0,0,0,1,False,False,0,0,1,False
100.0,4,2,2,1,3,True,False,187,0,4,True
52.354992499067855,3,0,0,0,3,False,False,147,0,0,False
69.97759951911024,1,3,1,2,7,False,False,26,0,1,False
68.80031633032343,0,0,1,0,0,False,False,24,0,0,False
72.43043799789514,7,3,4,0,9,True,False,185,0,1,False
73.71612310919643,0,0,2,0,1,False,False,55,0,0,False
67.35488236315499,0,0,0,0,0,False,False,0,0,0,False
45.72824008486525,3,2,0,1,5,False,False,30,0,0,False
51.042726096804586,3,1,0,1,5,False,False,54,0,0,False
46.05186761918223,6,1,1,1,8,False,False,147,0,4,False
55.1320931135275,5,2,2,1,1,True,False,100,0,2,False
74.30320474165526,3,0,1,0,3,False,False,164,0,0,False
57.34711979425573,0,0,1,0,1,True,False,0,0,0,False
68.10275379399101,2,3,2,0,4,False,False,106,0,1,False
53.133869787648756,1,0,0,0,0,True,False,0,0,0,False
52.26758287514841,0,1,0,0,0,False,False,25,0,0,False
63.62920722690185,1,0,0,1,3,False,False,0,0,0,False
69.45944514864173,5,2,0,0,0,True,False,77,0,0,False
63.822058679031876,0,0,0,0,0,False,False,18,0,0,False
30.975821469173507,0,3,0,0,3,True,True,0,0,0,True
77.71025262802834,5,2,0,0,5,False,False,122,0,1,False
66.75464008618424,4,0,1,1,2,False,False,127,0,0,False
57.3882923412418,1,0,0,0,3,False,False,0,0,0,False
60.28947974032027,1,1,0,0,2,True,False,4,0,0,False
66.10700606082554,0,1,0,0,0,False,False,58,0,0,False
